State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date,season,days
Karnataka,Kolar,Kolar,Tomato,Vegetables,866,330,2860,1460,01-Jun-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,788,330,3200,1600,02-Jun-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,747,400,3330,1660,03-Jun-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,842,530,4000,2000,04-Jun-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,993,530,4330,2130,05-Jun-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,850,530,4670,2330,06-Jun-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,217.00",400,4000,2000,07-Jun-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,888,400,4000,2000,08-Jun-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,936,530,4330,2200,09-Jun-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,888,530,4330,2330,10-Jun-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,084.00",530,5000,2670,11-Jun-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,994,530,4670,2530,12-Jun-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,056.00",530,4530,2330,13-Jun-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,803,400,5000,2530,14-Jun-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,037.00",530,5330,2660,15-Jun-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,742,2000,6000,4000,17-Jun-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,913,2667,6667,4667,18-Jun-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,395.00",2667,6667,5067,19-Jun-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,480.00",2667,7000,4834,20-Jun-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,520.00",2667,6133,4400,21-Jun-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,353.00",2333,5667,4000,22-Jun-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,605.00",2667,5467,4067,23-Jun-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,598.00",2333,5000,3667,24-Jun-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,734.00",2000,5067,3467,25-Jun-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,634.00",1667,4400,2867,26-Jun-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,880.00",1533,4333,2667,27-Jun-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,907.00",1667,4467,2667,28-Jun-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,169.00",2000,4333,2733,29-Jun-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,198.00",2000,4333,3200,30-Jun-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,373.00",2000,4267,3133,01-Jul-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,524.00",2333,4533,3067,02-Jul-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,730.00",1660,4530,3000,03-Jul-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,751.00",1660,4530,3000,04-Jul-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,822.00",1670,4670,3200,05-Jul-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,593.00",2000,5000,3300,06-Jul-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,940.00",2000,5200,3460,07-Jul-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,750.00",2000,5330,3460,08-Jul-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,608.00",2000,5330,3460,09-Jul-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,675.00",2000,5330,3330,10-Jul-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,448.00",2000,5200,3330,11-Jul-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,297.00",2130,5670,3470,12-Jul-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,130.00",200,6330,4000,13-Jul-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,439.00",2330,6330,3460,14-Jul-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,410.00",2000,6400,3530,15-Jul-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,101.00",2670,7330,4660,16-Jul-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,090.00",2000,6000,3660,17-Jul-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,950.00",2000,6000,3530,18-Jul-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,431.00",2000,6330,3660,19-Jul-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,688.00",2333,6667,4133,20-Jul-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,000.00",2000,6000,3670,21-Jul-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,013.00",2000,6000,3460,22-Jul-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,089.00",1670,5330,2670,23-Jul-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,409.00",1330,4670,2530,24-Jul-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,477.00",530,3133,1460,25-Jul-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,151.00",530,3330,1670,26-Jul-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,010.00",400,3330,1870,27-Jul-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,226.00",530,3670,2000,28-Jul-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,079.00",530,3670,2000,29-Jul-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,535.00",330,2670,1330,30-Jul-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,278.00",330,2670,1330,31-Jul-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,393.00",330,2870,1400,01-Aug-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,061.00",330,2000,1200,02-Aug-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,443.00",330,2000,1200,03-Aug-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,070.00",330,2530,1330,04-Aug-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,245.00",330,2670,1460,05-Aug-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,150.00",330,2670,1330,06-Aug-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,343.00",330,2800,1400,07-Aug-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,299.00",330,2670,1330,08-Aug-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,203.00",300,2670,1330,09-Aug-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,084.00",300,2800,1400,10-Aug-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,870.00",330,2860,1400,11-Aug-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,302.00",300,2530,1200,12-Aug-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,785.00",300,2660,1270,13-Aug-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,215.00",300,2530,1260,14-Aug-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,199.00",330,2670,1330,15-Aug-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,761.00",300,2670,1330,16-Aug-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,463.00",330,2530,1200,17-Aug-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,033.00",300,2330,1200,18-Aug-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"3,436.00",330,2330,1200,19-Aug-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,868.00",300,2330,1200,20-Aug-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,565.00",300,2000,1130,21-Aug-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,865.00",300,2000,1200,22-Aug-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,417.00",300,2000,1130,23-Aug-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,560.00",330,2000,1200,24-Aug-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,338.00",330,2200,1260,25-Aug-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,520.00",300,2260,1260,26-Aug-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,400.00",330,2330,1260,27-Aug-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,632.00",330,2000,1130,28-Aug-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,080.00",330,2330,1330,29-Aug-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,017.00",300,2000,1200,30-Aug-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,910.00",330,2130,1260,31-Aug-24,Monsoon,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,378.00",330,2530,1330,01-Sep-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,803.00",330,2330,1330,02-Sep-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,975.00",330,2330,1330,03-Sep-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,781.00",330,2530,1400,04-Sep-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,001.00",330,2670,1400,05-Sep-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"2,147.00",330,2000,1200,06-Sep-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,970.00",330,2330,1330,07-Sep-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,324.00",330,2330,1330,08-Sep-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,655.00",330,2200,1200,09-Sep-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,825.00",330,2000,1130,10-Sep-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Hybrid,Vegetables,"1,440.00",330,2330,1260,11-Sep-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,417.00",330,2660,1460,12-Sep-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,605.00",330,2800,1460,13-Sep-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,383.00",330,2870,1460,14-Sep-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,287.00",330,3200,1670,16-Sep-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,521.00",330,3460,1660,17-Sep-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,259.00",530,4000,1860,18-Sep-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,378.00",530,3860,1930,19-Sep-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,352.00",400,3670,1670,20-Sep-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,510.00",530,4330,2000,21-Sep-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,230.00",530,4660,2000,22-Sep-24,Monsoon,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,466.00",530,4660,2000,23-Sep-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,390.00",530,4330,1800,24-Sep-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,471.00",460,4000,1660,25-Sep-24,Monsoon,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,161.00",400,4000,1660,26-Sep-24,Monsoon,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,440.00",400,4130,2000,27-Sep-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,197.00",400,4660,2260,28-Sep-24,Monsoon,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,296.00",530,4800,2330,29-Sep-24,Monsoon,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,070.00",660,5330,2660,30-Sep-24,Monsoon,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,511.00",670,6000,2660,01-Oct-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,009.00",530,5860,2600,02-Oct-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,155.00",530,6000,2660,03-Oct-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,188.00",660,6330,2660,04-Oct-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,248.00",660,6660,2860,05-Oct-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,063.00",660,6660,2860,06-Oct-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,646.00",530,6000,2660,07-Oct-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,320.00",530,5000,2330,08-Oct-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,432.00",530,4660,2130,09-Oct-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,254.00",530,4330,2000,10-Oct-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,269.00",530,4330,2000,11-Oct-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,923,660,4660,2130,12-Oct-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,102.00",660,5000,2330,13-Oct-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,045.00",530,4660,2130,14-Oct-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,128.00",530,4660,2130,15-Oct-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,016.00",400,4330,2000,16-Oct-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,788,400,4660,2060,17-Oct-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,668.00",330,4330,2000,18-Oct-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,354.00",330,4330,2000,19-Oct-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,067.00",530,4670,2200,20-Oct-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,307.00",530,4330,2000,21-Oct-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,316.00",530,4670,2200,22-Oct-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,344.00",400,4330,2000,23-Oct-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,163.00",330,4000,1860,24-Oct-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,320.00",330,4000,2000,25-Oct-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,497.00",330,4000,2000,26-Oct-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,474.00",330,3330,1660,27-Oct-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,131.00",330,3000,1460,28-Oct-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,351.00",330,3330,1600,29-Oct-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,258.00",300,2000,1000,30-Oct-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,998,300,2110,1330,01-Nov-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,821,300,2660,1460,02-Nov-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,379.00",300,2660,1460,03-Nov-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,810.00",300,2000,1200,05-Nov-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,741.00",300,2130,1330,06-Nov-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,628.00",300,2330,1330,07-Nov-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,876.00",300,2200,1300,08-Nov-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,563.00",300,2000,1200,09-Nov-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,763.00",300,2330,1460,10-Nov-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,420.00",300,2130,1330,11-Nov-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,530.00",300,2130,1330,12-Nov-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,358.00",300,2000,1330,13-Nov-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,560.00",300,2330,1460,14-Nov-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,425.00",300,2330,1330,15-Nov-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,718.00",300,2130,2130,16-Nov-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,551.00",330,2400,1460,18-Nov-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,420.00",330,2660,1530,19-Nov-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,379.00",330,2660,1460,20-Nov-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,953,530,4000,1860,25-Nov-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,969,530,4330,2000,26-Nov-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,943,530,4330,2000,27-Nov-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,145.00",530,4000,1660,28-Nov-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,943,530,4000,1860,01-Dec-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,498,530,5000,2330,03-Dec-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,187.00",400,4330,2000,04-Dec-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,871,400,3660,1860,05-Dec-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,872,530,4330,2000,06-Dec-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,102.00",400,4000,1800,07-Dec-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,088.00",330,2660,1330,09-Dec-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,135.00",330,2000,1200,10-Dec-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,146.00",330,2000,1330,12-Dec-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,013.00",330,1660,1060,13-Dec-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,006.00",330,1600,930,14-Dec-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,029.00",330,1600,1000,15-Dec-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,954,330,1660,930,16-Dec-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,816,330,1660,860,17-Dec-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,903,330,1660,1000,18-Dec-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,930,330,1660,1000,19-Dec-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,964,300,1730,930,20-Dec-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,683,330,1670,1000,21-Dec-24,Winter,Monday
Karnataka,Kolar,Kolar,Tomato,Vegetables,950,330,2000,1200,22-Dec-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,862,300,1660,1060,23-Dec-24,Winter,Wednesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,133.00",300,1530,930,24-Dec-24,Winter,Sunday
Karnataka,Kolar,Kolar,Tomato,Vegetables,952,300,1670,1000,25-Dec-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,016.00",300,1530,930,26-Dec-24,Winter,Thursday
Karnataka,Kolar,Kolar,Tomato,Vegetables,601,300,1600,930,27-Dec-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,548,300,1730,1000,28-Dec-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,298.00",300,1460,800,29-Dec-24,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,"1,271.00",300,1200,660,30-Dec-24,Winter,Saturday
Karnataka,Kolar,Kolar,Tomato,Vegetables,781,300,1000,600,31-Dec-24,Winter,Friday
Karnataka,Kolar,Kolar,Tomato,Vegetables,679,300,1000,600,01-Jan-25,Winter,Tuesday
Karnataka,Kolar,Kolar,Tomato,Vegetables,659,300,1000,530,02-Jan-25,Winter,Monday
